Geneid,SRR085474,SRR085473,SRR085726,SRR085471,SRR087416,SRR085725
HLA-C_1,0,0,0,0,0,21
HLA-C_2,4,0,0,0,0,12
HLA-C_3,2,0,0,2,0,1
HLA-C_4,107,41,0,146,5,73
HLA-C_5,0,0,0,0,0,0
HLA-C_6,0,0,0,0,0,0
HLA-DMA,0,3,0,0,0,0
HLA-DMA_1,0,0,0,0,0,0
HLA-DMA_2,0,0,0,0,0,0
HLA-DMA_3,0,0,0,0,0,1
HLA-DMA_4,0,0,0,0,0,0
HLA-DMA_5,0,0,0,0,0,0
HLA-DMA_6,0,0,0,0,0,0
HLA-DMA_7,0,0,0,0,0,0
HLA-DMB,0,0,0,0,0,0
HLA-DMB_1,0,0,0,0,0,0
HLA-DMB_2,0,0,0,0,0,0
HLA-DMB_3,0,0,0,0,0,0
HLA-DMB_4,0,0,0,0,0,0
HLA-DMB_5,0,0,0,0,0,0
HLA-DMB_6,0,0,0,0,0,0
HLA-DMB_7,0,0,0,0,0,0
HLA-DOA,0,0,0,0,0,0
HLA-DOA_1,0,0,0,0,0,0
HLA-DOA_2,0,0,0,0,0,0
HLA-DOA_3,0,0,0,0,0,0
HLA-DOA_4,0,0,0,0,0,0
HLA-DOA_5,0,0,0,1,0,0
HLA-DOA_6,0,0,0,0,0,0
HLA-DOB,0,0,0,0,0,0
HLA-DOB_1,0,0,0,0,0,0
HLA-DOB_2,0,0,0,0,0,0
HLA-DOB_3,0,0,0,0,0,0
HLA-DOB_4,0,0,0,0,0,0
HLA-DOB_5,0,0,0,0,0,0
HLA-DPA1,0,0,0,0,0,0
HLA-DPA1_1,0,0,0,0,0,0
HLA-DPA1_2,0,0,0,0,0,0
HLA-DPA1_3,0,0,0,0,0,0
HLA-DPA1_4,0,0,0,0,0,0
HLA-DPA1_5,0,0,0,0,0,0
HLA-DPA1_6,0,0,0,0,0,0
HLA-DPA1_7,0,0,0,0,0,0
HLA-DPB1,0,0,0,0,0,0
HLA-DPB1_1,0,0,0,0,0,0
HLA-DPB1_2,78,0,44,59,62,29
HLA-DPB1_3,0,0,0,0,0,0
HLA-DPB1_4,0,0,0,0,0,0
HLA-DPB1_5,0,0,0,0,0,0
HLA-DPB1_6,5,0,0,7,0,1
HLA-DPB1_7,0,0,0,0,0,0
HLA-DPB2,0,0,0,0,0,0
HLA-DPB2_1,0,0,0,0,0,0
HLA-DPB2_2,0,0,0,0,0,0
HLA-DPB2_3,0,0,0,0,0,0
HLA-DPB2_4,0,0,0,0,0,0
HLA-DPB2_5,0,0,0,0,0,0
HLA-DPB2_6,0,0,0,0,0,0
HLA-DPB2_7,0,0,0,0,0,0
HLA-DQA1,4,0,0,0,1,12
HLA-DQA1-AS1,0,0,0,0,0,2
HLA-DQA1_1,0,0,0,0,0,0
HLA-DQA1_2,0,0,0,0,0,0
HLA-DQA1_3,0,0,0,0,0,0
HLA-DQA1_4,5,0,1,1,0,0
HLA-DQA1_5,0,0,0,0,0,0
HLA-DQA1_6,0,0,0,0,0,0
HLA-DQA2,0,0,0,0,0,0
HLA-DQA2_1,0,0,0,0,0,0
HLA-DQA2_2,0,0,0,0,0,0
HLA-DQA2_3,0,0,0,0,0,0
HLA-DQA2_4,0,0,0,0,0,0
HLA-DQA2_5,0,0,0,0,0,0
HLA-DQA2_6,0,0,0,0,0,0
HLA-DQA2_7,0,0,0,0,0,0
HLA-DQB1,2,0,0,2,0,22
HLA-DQB1-AS1,0,0,0,0,0,0
HLA-DQB1-AS1_1,0,0,0,1,0,0
HLA-DQB1-AS1_2,0,0,0,0,0,0
HLA-DQB1_1,0,0,0,0,0,0
HLA-DQB1_2,0,0,0,1,0,0
HLA-DQB1_3,0,0,0,0,0,1
HLA-DQB1_4,34,7,44,11,38,13
HLA-DQB1_5,0,0,0,0,0,0
HLA-DQB1_6,2,1,2,0,3,1
HLA-DQB2,0,0,0,0,0,0
HLA-DQB2_1,0,0,0,0,0,0
HLA-DQB2_2,0,0,0,0,0,0
HLA-DQB2_3,0,0,0,0,0,0
HLA-DQB2_4,0,0,0,0,0,0
HLA-DQB2_5,0,0,0,0,0,0
HLA-DQB2_6,0,0,0,0,0,0
HLA-DQB2_7,0,0,0,0,0,0
HLA-DRA,0,0,0,0,0,0
HLA-DRA_1,0,0,0,0,0,2
HLA-DRA_2,0,0,0,0,0,1
HLA-DRA_3,0,0,0,0,0,0
HLA-DRA_4,0,0,0,0,0,0
HLA-DRA_5,0,0,0,0,0,0
HLA-DRA_6,0,0,0,0,0,0
HLA-DRA_7,0,0,0,0,0,0
HLA-DRB1,1,0,1,0,1,38
HLA-DRB1_1,0,0,0,0,0,0
HLA-DRB1_2,0,0,0,0,0,0
HLA-DRB1_3,0,0,0,0,0,0
HLA-DRB1_4,0,0,0,0,0,0
HLA-DRB1_5,4,30,140,0,112,41
HLA-DRB3,0,0,0,0,0,0
HLA-DRB3_1,2,0,0,4,0,4
HLA-DRB3_2,0,0,0,0,0,0
HLA-DRB4,0,0,0,0,0,0
HLA-DRB4_1,0,0,0,0,0,0
HLA-DRB4_2,0,0,0,0,0,0
HLA-DRB5,3,0,0,4,1,43
HLA-DRB6,0,0,0,0,0,0
HLA-E,0,0,0,0,0,0
HLA-E_1,0,0,0,0,0,0
HLA-E_2,0,0,0,0,1,0
HLA-E_3,0,0,0,0,0,0
HLA-E_4,0,0,0,0,0,0
HLA-E_5,0,0,0,0,0,0
HLA-E_6,0,0,0,0,0,0
HLA-F,0,0,4,0,5,0
HLA-F-AS1,0,0,2,0,2,0
HLA-F-AS1_1,0,0,0,0,0,0
HLA-F-AS1_2,0,0,0,0,0,0
HLA-F-AS1_3,0,0,0,0,0,0
HLA-F-AS1_4,0,0,0,0,0,0
HLA-F-AS1_5,0,0,0,0,0,0
HLA-F-AS1_6,2,0,0,0,0,0
HLA-F_1,0,0,0,0,0,0
HLA-F_2,0,0,0,0,0,0
HLA-F_3,0,0,0,0,0,0
HLA-F_4,0,0,0,0,0,0
HLA-F_5,0,0,0,0,0,0
HLA-F_6,0,0,0,0,0,1
HLA-G,0,0,0,0,0,0
HLA-G_1,0,0,0,0,0,0
HLA-G_2,0,0,0,0,0,0
HLA-G_3,0,0,0,0,0,0
HLA-G_4,0,0,0,0,0,0
HLA-G_5,0,0,0,0,0,0
HLA-G_6,0,0,0,0,0,0
HLA-G_7,0,0,0,0,0,0
HLA-H,3,0,2,3,1,1
HLA-H_1,0,0,0,0,0,0
HLA-H_2,0,0,0,0,0,0
HLA-H_3,0,0,0,0,0,0
HLA-H_4,0,0,0,0,0,0
HLA-H_5,0,0,0,0,0,0
HLA-H_6,0,0,0,0,0,0
HLA-H_7,0,0,0,0,0,0
HLA-J,0,0,0,0,0,0
HLA-J_1,0,0,0,0,0,0
HLA-J_2,0,0,0,0,0,0
HLA-J_3,0,0,0,0,0,0
HLA-J_4,0,0,0,0,0,0
HLA-J_5,0,0,0,0,0,0
HLA-J_6,0,0,0,0,0,0
HLA-J_7,0,0,0,0,0,0
HLA-L,0,0,0,0,0,0
HLA-L_1,0,0,0,0,0,1
HLA-L_2,0,0,0,0,0,0
HLA-L_3,1,0,0,1,0,2
HLA-L_4,0,0,0,0,0,0
HLA-L_5,0,0,0,0,0,0
HLA-V,0,0,0,0,0,0
HLA-V_1,0,0,0,0,0,0
HLA-V_2,0,0,0,0,0,0
HLA-V_3,0,0,0,0,0,0
HLA-V_4,0,0,0,0,0,0
HLA-V_5,0,0,0,0,0,0
HLA-V_6,0,0,0,0,0,0
HLA-V_7,0,0,0,0,0,0
HLCS,236,41,82,192,77,229
HLCS-AS1,10,9,12,5,7,8
HLF,1558,150,833,1415,767,1171
HLMR1,0,0,0,0,0,0
HLTF,154,9,42,124,35,213
HLTF-AS1,0,0,0,0,0,0
HLX,9,21,17,13,19,12
HLX-AS1,0,0,0,0,0,0
HM13,467,158,371,445,320,372
HM13-AS1,11,1,6,7,5,6
HMBOX1,78,38,75,44,55,81
HMBS,76,44,72,87,60,50
HMBS_1,0,0,0,0,0,0
HMCES,500,208,429,470,373,402
HMCN1,4,2,3,6,1,18
HMCN2,14,4,8,10,7,14
HMG20A,492,99,239,461,262,443
HMG20B,148,176,259,152,180,101
HMGA1,202,61,210,218,206,200
HMGA1P7,24,1,1,21,4,14
HMGA2,0,0,0,0,0,0
HMGA2-AS1,0,4,0,1,1,0
HMGB1,270,129,229,317,247,378
HMGB2,120,56,122,110,131,160
HMGB3,100,39,38,107,37,71
HMGB3P1,0,0,0,0,0,0
HMGB4,1,1,0,0,0,0
HMGCL,159,96,103,152,91,105
HMGCLL1,130,4,52,116,64,131
HMGCR,727,66,310,814,321,560
HMGCS1,1030,58,344,1171,367,787
HMGCS2,0,0,0,1,0,0
HMGN1,169,36,119,191,100,172
HMGN2,78,18,53,66,35,79
HMGN2P46,1,0,0,2,1,1
HMGN3,203,192,300,237,342,254
HMGN3-AS1,14,1,14,16,4,16
HMGN4,0,0,0,0,0,0
HMGN4_1,0,0,0,0,0,0
HMGN5,27,66,51,38,73,33
HMGXB3,487,110,308,480,243,379
HMGXB4,162,45,90,162,84,159
HMHB1,0,0,0,0,0,0
HMMR,0,0,1,3,4,2
HMMR-AS1,0,0,0,0,0,0
HMOX1,61,24,166,69,122,63
HMOX2,0,0,0,0,0,0
HMOX2_1,0,0,0,0,0,0
HMSD,12,8,20,18,17,15
HMX1,0,0,0,0,0,0
HMX1_1,0,0,0,0,0,0
HMX2,0,0,0,0,0,0
HMX3,0,0,0,0,0,0
HNF1A,1,6,1,1,1,0
HNF1A-AS1,0,0,0,0,0,0
HNF1B,0,0,0,0,0,0
HNF1B_1,0,0,0,0,0,0
HNF4A,11,2,15,8,8,11
HNF4A-AS1,0,1,0,0,0,0
HNF4G,6,1,2,3,2,5
HNMT,107,10,60,118,72,103
HNRNPA0,910,202,546,829,444,891
HNRNPA1,209,168,400,244,362,340
HNRNPA1L2,50,12,28,38,27,52
HNRNPA1L3,4,2,5,5,5,9
HNRNPA1P10,0,1,1,1,0,0
HNRNPA1P33,0,0,0,0,0,0
HNRNPA2B1,1314,778,1866,1428,1743,1605
HNRNPA3,590,156,483,659,467,783
HNRNPA3P1,0,0,2,0,0,0
HNRNPAB,258,158,371,318,279,276
HNRNPC,348,132,282,342,291,433
HNRNPCL1,0,0,0,0,0,0
HNRNPCL1_1,0,0,0,0,0,0
HNRNPCL2,0,0,0,0,0,0
HNRNPCL2_1,0,0,0,0,0,0
HNRNPCL2_2,0,0,0,0,0,0
HNRNPCL2_3,0,0,0,0,0,0
HNRNPCL3,0,0,0,0,0,0
HNRNPCL3_1,0,0,0,0,0,0
HNRNPCL3_2,0,0,0,0,0,0
HNRNPCL4,0,0,0,0,0,0
HNRNPCL4_1,0,0,0,0,0,0
HNRNPCL4_2,0,0,0,0,0,0
HNRNPCL4_3,0,0,0,0,0,0
HNRNPD,574,286,510,564,446,599
HNRNPD-DT,8,4,6,6,2,10
HNRNPDL,911,383,840,935,718,1003
HNRNPF,386,119,467,406,350,472
HNRNPH1,4,3,13,11,18,10
HNRNPH1_1,0,0,0,0,0,0
HNRNPH2,22,2,6,23,9,19
HNRNPH3,642,434,888,580,800,797
HNRNPK,451,145,361,478,345,475
HNRNPK-AS1,10,2,19,10,9,15
HNRNPKP3,1,0,1,4,1,2
HNRNPL,0,0,0,0,0,0
HNRNPLL,299,46,170,261,172,307
HNRNPL_1,0,0,0,0,0,0
HNRNPM,814,565,877,793,714,716
HNRNPR,0,0,0,0,0,0
HNRNPR_1,0,0,0,0,0,0
HNRNPU,1181,518,1087,1205,997,1482
HNRNPUL1,1022,507,908,873,666,982
HNRNPUL2,859,465,814,749,753,755
HNRNPUL2-BSCL2,0,0,0,0,0,0
HOATZ,0,0,1,3,0,0
HOGA1,41,12,20,56,19,49
HOMER1,474,29,176,409,193,296
HOMER2,258,53,106,272,127,249
HOMER3,184,232,234,164,149,354
HOMER3-AS1,2,6,1,5,0,5
HOMEZ,100,25,77,63,58,75
HOOK1,138,22,104,122,124,247
HOOK2,161,129,189,131,188,133
HOOK3,441,101,260,405,298,585
HOPX,528,92,401,675,383,401
HORMAD1,0,1,0,0,0,2
HORMAD2,2,0,0,1,0,0
HORMAD2-AS1,1,0,1,3,1,2
HOTAIR,0,0,0,0,0,0
HOTAIRM1,0,0,0,1,2,1
HOTTIP,0,0,0,0,0,0
HOXA-AS2,0,0,0,0,0,0
HOXA-AS3,0,0,0,0,0,0
HOXA1,0,0,0,0,0,0
HOXA10,0,0,0,0,0,0
HOXA10-AS,0,0,0,0,0,0
HOXA10-HOXA9,0,0,0,0,0,0
HOXA11,0,0,0,0,0,0
HOXA11-AS,0,0,0,0,0,0
HOXA13,0,0,0,0,0,0
HOXA2,0,0,0,0,1,0
HOXA3,0,1,1,0,0,3
HOXA4,0,1,0,0,0,1
HOXA5,0,0,0,0,0,1
HOXA6,0,0,0,0,0,0
HOXA7,0,0,0,0,0,0
HOXA9,0,0,0,0,0,0
HOXB-AS1,0,0,1,0,0,2
HOXB-AS2,0,0,0,0,0,0
HOXB-AS3,0,0,0,0,0,0
HOXB-AS4,0,0,0,0,0,0
HOXB1,0,0,0,0,0,0
HOXB13,0,0,0,0,0,0
HOXB2,0,1,0,1,0,3
HOXB3,0,2,0,1,1,3
HOXB4,0,0,0,1,0,1
HOXB5,0,0,0,0,0,2
HOXB6,0,0,0,0,0,0
HOXB7,0,1,2,0,0,0
HOXB8,0,0,0,0,0,0
HOXB9,0,0,0,0,0,0
HOXBLINC,0,0,0,0,0,0
HOXC-AS1,0,0,0,0,0,0
HOXC-AS2,0,0,0,0,0,0
HOXC-AS3,0,0,0,0,0,0
HOXC10,0,0,0,0,0,0
HOXC11,0,0,0,0,0,0
HOXC12,0,0,0,0,0,0
HOXC13,0,0,0,0,0,0
HOXC13-AS,0,0,0,0,0,0
HOXC4,2,0,0,3,4,5
HOXC5,0,0,0,0,0,1
HOXC6,0,0,0,0,0,0
HOXC8,0,0,0,0,1,0
HOXC9,0,0,0,0,0,0
HOXD-AS2,0,0,0,0,0,0
HOXD1,25,5,11,31,8,14
HOXD10,0,0,0,0,0,0
HOXD11,0,0,0,0,0,0
HOXD12,0,0,0,0,0,0
HOXD13,0,0,0,0,0,0
HOXD3,4,0,2,1,4,2
HOXD4,0,0,0,0,0,0
HOXD8,0,0,0,0,0,0
HOXD9,0,0,0,0,0,1
HP,1,0,0,2,0,4
HP09053,0,0,1,0,1,1
HP1BP3,865,242,895,868,735,839
HPAT5,0,0,0,0,0,0
HPCA,1159,262,800,1091,719,662
HPCAL1,958,319,1187,971,868,1221
HPCAL4,2478,269,1457,2493,1197,1865
HPD,1,1,3,5,1,5
HPDL,13,4,1,24,3,14
HPF1,75,19,73,91,79,69
HPGD,5,0,3,15,2,2
HPGDS,6,4,12,16,13,5
HPN,74,35,78,69,53,50
HPN-AS1,29,25,43,34,46,25
HPR,24,14,12,30,9,14
HPRT1,359,25,281,394,342,273
HPS1,424,217,448,429,311,371
HPS1-AS1,16,1,5,7,7,11
HPS3,79,11,77,78,55,100
HPS4,377,143,351,397,299,514
HPS5,0,0,0,0,0,0
HPS5_1,0,0,0,0,0,0
HPS6,161,29,98,172,74,114
HPSE,13,6,19,11,14,21
HPSE2,85,88,32,91,34,55
HPX,2,0,7,6,10,10
HPYR1,2,0,4,3,4,1
HR,769,238,535,592,439,644
HRAS,0,0,0,0,0,0
HRAS_1,0,0,0,0,0,0
HRAT17,0,0,0,0,0,0
HRC,32,11,20,23,21,20
HRCT1,20,12,15,9,9,16
HRG,0,0,0,0,1,1
HRG-AS1,0,0,0,0,0,0
HRH1,220,18,106,172,109,63
HRH2,507,110,278,489,300,256
HRH3,329,120,542,245,411,331
HRH4,1,0,2,0,1,1
HRK,186,41,141,151,124,64
HRNR,4,0,2,2,1,3
HROB,12,11,16,9,13,14
HRURF,0,0,0,0,0,0
HS1BP3,174,88,176,152,121,120
HS1BP3-IT1,0,0,1,0,1,1
HS2ST1,384,86,170,362,200,318
HS3ST1,125,16,64,105,58,247
HS3ST2,328,65,256,262,274,146
HS3ST3A1,5,0,1,1,4,1
HS3ST3B1,16,7,8,15,18,18
HS3ST4,462,90,375,367,315,322
HS3ST5,122,16,52,69,61,68
HS3ST6,0,0,0,0,0,0
HS3ST6_1,0,0,0,0,0,0
HS6ST1,462,183,467,438,375,355
HS6ST2,160,3,32,133,35,144
HS6ST2-AS1,0,0,0,0,0,0
HS6ST3,1035,32,290,870,347,548
HSALR1,34,0,9,10,12,21
HSBP1,598,236,609,665,580,535
HSBP1L1,60,39,70,48,88,64
HSCB,25,27,41,35,27,25
HSD11B1,46,10,61,64,57,133
HSD11B1-AS1,1,3,2,2,2,2
HSD11B1L,457,275,423,466,370,270
HSD11B2,13,36,66,10,61,35
HSD17B1,4,13,21,5,13,5
HSD17B1-AS1,98,34,56,89,52,87
HSD17B10,172,128,177,213,135,158
HSD17B11,138,34,83,185,118,214
HSD17B12,344,25,114,450,133,364
HSD17B13,9,1,9,4,12,9
HSD17B14,104,113,102,96,89,93
HSD17B2,0,0,0,0,0,0
HSD17B2-AS1,0,0,0,0,0,0
HSD17B3,0,0,0,0,0,0
HSD17B3-AS1,1,0,4,4,7,6
HSD17B4,583,147,396,570,367,509
HSD17B6,118,22,47,127,35,80
HSD17B7,12,3,28,13,12,12
HSD17B7P2,1,1,1,3,2,5
HSD17B7P2_1,0,0,0,0,0,0
HSD17B8,0,0,0,0,0,0
HSD17B8_1,0,0,0,0,0,0
HSD17B8_2,0,0,0,0,0,0
HSD17B8_3,0,0,0,0,0,0
HSD17B8_4,0,0,0,0,0,0
HSD17B8_5,0,0,0,0,0,0
HSD3B1,0,2,2,0,1,0
HSD3B2,0,0,1,1,2,1
HSD3B7,41,65,84,37,60,96
HSD3BP4,19,29,13,22,36,18
HSD52,0,0,0,0,0,0
HSDL1,391,74,300,392,286,340
HSDL2,248,90,91,344,104,241
HSDL2-AS1,9,1,8,7,5,7
HSF1,0,0,0,0,0,0
HSF1_1,0,0,0,0,0,0
HSF2,147,31,131,140,137,169
HSF2BP,6,3,1,3,2,3
HSF4,143,203,334,153,278,248
HSF5,0,0,0,0,1,2
HSFX1,0,0,0,1,0,1
HSFX2,0,0,1,1,0,0
HSFX3,0,0,0,0,0,0
HSFX4,0,0,0,0,0,0
HSFY1,0,0,0,0,0,0
HSFY1P1,0,1,0,0,0,0
HSFY2,0,0,0,0,0,0
HSH2D,1,2,3,2,6,1
HSP90AA1,1243,781,1840,1348,1827,1528
HSP90AB1,1524,595,1660,1571,1549,1537
HSP90AB4P,2,19,19,4,22,4
HSP90B1,783,265,918,844,871,882
HSP90B2P,74,27,89,80,83,108
HSPA12A,5,0,1,2,2,2
HSPA12A-AS1,0,0,0,0,0,0
HSPA12A-AS1_1,0,0,0,0,0,0
HSPA12A_1,0,0,0,0,0,0
HSPA12B,103,91,93,117,85,59
HSPA13,350,28,156,378,190,451
HSPA14,38,9,27,37,35,40
HSPA1A,0,0,0,0,0,0
HSPA1A_1,0,0,0,0,0,0
HSPA1A_2,0,0,0,0,0,0
HSPA1A_3,0,0,0,0,0,0
HSPA1A_4,4,0,0,1,2,14
HSPA1B,0,0,0,0,0,0
HSPA1B_1,0,0,0,0,0,1
HSPA1B_2,0,0,0,0,0,0
HSPA1B_3,0,0,0,0,0,0
HSPA1B_4,0,0,0,0,0,0
HSPA1L,0,0,0,0,0,0
HSPA1L_1,0,0,1,0,0,0
HSPA1L_2,0,0,0,0,0,0
HSPA1L_3,0,0,0,0,0,0
HSPA1L_4,0,0,0,0,0,0
HSPA2,1600,672,1510,1420,1001,1176
HSPA2-AS1,1,0,0,2,1,1
HSPA4,1060,251,1017,1006,926,900
HSPA4L,319,24,284,288,334,527
HSPA5,902,104,803,866,704,766
HSPA5-DT,0,0,0,0,1,0
HSPA6,6,0,61,3,16,16
HSPA7,3,3,14,5,4,6
HSPA8,1203,156,799,1246,760,1129
HSPA9,820,281,752,910,668,826
HSPB1,182,353,608,211,488,274
HSPB2,82,129,95,90,103,114
HSPB2-C11orf52,0,0,0,0,0,1
HSPB3,41,8,29,44,27,14
HSPB6,217,190,199,226,253,207
HSPB7,37,39,18,20,19,76
HSPB8,709,200,795,547,600,571
HSPB9,2,4,8,4,1,2
HSPBAP1,51,45,78,55,75,53
HSPBP1,592,277,540,583,421,357
HSPC102,0,4,2,5,3,2
HSPD1,228,69,291,252,267,264
HSPE1,29,8,44,31,56,44
HSPE1-MOB4,0,0,0,0,0,0
HSPG2,124,41,57,119,38,197
HSPH1,1234,201,1542,1038,1405,1057
HTATIP2,103,43,187,148,155,117
HTATSF1,581,317,485,585,537,603
HTATSF1P2,72,15,68,79,113,134
HTD2,1,0,0,0,0,0
HTN1,0,0,0,0,0,0
HTN1_1,0,0,0,0,0,0
HTN3,0,0,0,0,0,0
HTN3_1,0,0,0,0,0,0
HTR1A,262,10,107,278,110,84
HTR1B,20,3,5,8,7,17
HTR1D,26,5,27,23,15,14
HTR1E,65,16,77,53,58,43
HTR1F,10,3,7,5,8,9
HTR2A,444,40,193,460,226,287
HTR2A-AS1,0,0,0,0,0,0
HTR2B,5,0,1,5,0,3
HTR2C,82,0,13,93,16,37
HTR3A,6,3,22,11,15,7
HTR3B,161,7,46,152,34,51
HTR3C,0,0,0,0,1,0
HTR3D,0,0,0,0,3,0
HTR3E,4,1,4,1,7,0
HTR3E-AS1,0,0,0,0,1,0
HTR4,32,3,8,19,3,12
HTR5A,199,6,134,175,131,222
HTR5A-AS1,121,2,59,117,76,115
HTR6,100,19,35,72,29,18
HTR7,25,0,6,17,8,12
HTR7P1,79,4,11,70,15,24
HTRA1,1242,610,702,1337,611,925
HTRA2,155,28,130,152,82,109
HTRA3,4,10,6,7,4,5
HTRA4,0,0,0,0,0,0
HTT,1771,344,1115,1626,908,1526
HTT-AS,10,2,16,6,7,5
HULC,0,0,0,0,0,2
HUNK,184,5,70,164,68,107
HUS1,83,9,66,90,62,69
HUS1B,2,1,1,2,1,0
HUWE1,2386,904,1691,2024,1268,2664
HVCN1,45,22,64,51,49,54
HYAL1,46,60,68,49,71,43
HYAL2,177,161,323,198,232,191
HYAL3,86,22,92,77,91,50
HYAL4,0,0,0,0,0,0
HYAL6P,0,0,0,0,0,0
HYCC1,96,42,95,126,95,125
HYCC2,508,55,222,433,362,723
HYDIN,14,4,20,19,13,9
HYDIN2,10,9,11,12,16,10
HYDIN_1,0,0,0,0,0,0
HYI,0,0,0,0,0,0
HYI-AS1,0,0,2,1,2,3
HYKK,27,5,14,28,17,26
HYLS1,74,19,67,86,68,66
HYMAI,0,0,2,2,0,1
HYOU1,0,0,0,0,0,0
HYOU1-AS1,0,0,0,0,0,0
HYOU1-AS1_1,0,0,0,0,0,0
HYOU1_1,0,0,0,0,0,0
HYPK,12,7,21,16,24,20
IADEN,0,0,2,1,0,3
IAH1,261,71,208,308,234,255
IAPP,0,0,0,0,0,0
IARS1,0,0,0,0,0,0
IARS1_1,0,0,0,0,0,0
IARS2,448,70,288,462,245,385
IATPR,0,0,0,0,0,0
IBA57,158,59,85,137,111,151
IBA57-DT,1,0,0,0,2,1
IBSP,3,0,0,1,0,6
IBTK,0,0,0,0,0,0
IBTK_1,0,0,0,0,0,0
ICA1,266,101,132,295,140,229
ICA1-AS1,16,11,16,6,16,11
ICA1L,256,84,167,302,206,302
ICAM1,52,11,74,30,28,60
ICAM2,15,23,51,34,57,29
ICAM3,91,58,75,81,52,63
ICAM4,0,0,0,0,0,0
ICAM4-AS1,0,0,1,1,0,0
ICAM5,639,49,365,740,214,283
ICE1,369,59,291,340,229,460
ICE2,117,37,126,114,128,137
ICMT,642,172,386,619,372,627
ICMT-DT,1,0,0,0,0,1
ICOS,0,0,0,1,0,0
ICOSLG,7,5,5,16,10,5
ID1,135,268,111,123,68,121
ID2,342,50,289,404,278,269
ID2-AS1,15,7,8,17,12,6
ID3,0,0,0,0,0,0
ID3_1,0,0,0,0,0,0
ID4,306,157,210,375,162,316
IDE,131,27,82,93,109,151
IDH1,133,21,108,159,94,120
IDH1-AS1,5,5,1,3,0,4
IDH2,724,307,284,755,221,480
IDH2-DT,2,2,1,1,0,7
IDH3A,343,67,168,300,113,271
IDH3B,637,234,506,622,446,570
IDH3B-DT,1,9,2,5,1,3
IDH3G,527,233,448,513,385,461
IDI1,472,92,299,543,317,502
IDI2,2,0,2,0,3,2
IDI2-AS1,24,17,30,32,23,41
IDNK,79,30,54,104,57,97
IDO1,0,0,0,0,0,0
IDO2,0,0,0,0,0,0
IDS,3956,573,2738,4033,2226,3658
IDUA,179,152,173,207,132,365
IER2,247,252,327,234,215,238
IER3,0,0,0,0,0,0
IER3-AS1,0,0,0,0,0,0
IER3-AS1_1,0,0,0,0,0,0
IER3-AS1_2,0,0,0,0,0,0
IER3-AS1_3,0,0,0,0,0,0
IER3-AS1_4,0,0,0,0,0,0
IER3-AS1_5,0,0,0,0,0,0
IER3IP1,115,23,104,134,136,173
IER3_1,0,0,0,0,0,0
IER3_2,0,0,0,0,0,0
IER3_3,0,0,0,0,0,0
IER3_4,0,0,0,0,0,0
IER3_5,0,0,0,0,0,0
IER5,331,66,378,290,284,228
IER5L,123,97,194,144,164,78
IER5L-AS1,3,1,0,3,1,1
IFFO1,364,181,420,368,352,404
IFFO2,277,181,315,294,242,492
IFI16,67,55,173,98,167,117
IFI27,0,0,0,0,0,0
IFI27L1,0,0,0,0,0,0
IFI27L1_1,0,0,0,0,0,0
IFI27L2,0,0,0,0,0,0
IFI27L2_1,0,0,0,0,0,0
IFI27_1,0,0,0,0,0,0
IFI30,31,24,120,39,100,57
IFI35,53,50,185,53,153,36
IFI44,68,19,132,64,154,40
IFI44L,121,10,710,107,582,67
IFI6,335,176,853,354,823,263
IFIH1,27,12,134,41,105,33
IFIT1,218,58,1014,271,990,284
IFIT1B,1,0,0,0,0,0
IFIT2,154,70,322,167,261,136
IFIT3,150,42,661,156,650,117
IFIT5,123,40,196,133,185,201
IFITM1,132,185,527,156,475,207
IFITM10,85,22,67,68,72,82
IFITM10_1,0,0,0,0,0,0
IFITM2,114,222,357,115,307,228
IFITM3,162,246,333,164,314,241
IFITM4P,0,0,0,0,0,0
IFITM4P_1,0,0,0,0,0,0
IFITM4P_2,0,0,0,0,0,0
IFITM4P_3,0,0,0,0,0,0
IFITM4P_4,0,0,0,0,0,0
IFITM4P_5,0,0,0,0,0,0
IFITM4P_6,0,0,0,0,0,0
IFITM5,0,0,1,0,0,0
IFNA1,0,0,0,1,0,0
IFNA10,0,0,0,0,0,0
IFNA13,0,1,0,0,0,0
IFNA14,0,0,0,0,0,0
IFNA16,0,0,0,0,0,0
IFNA17,0,0,0,0,0,0
IFNA2,0,2,3,1,2,0
IFNA21,1,0,0,0,0,0
IFNA22P,0,0,0,0,0,0
IFNA4,0,0,0,0,0,0
IFNA5,0,0,0,0,0,0
IFNA6,3,1,1,0,2,1
IFNA7,0,0,0,0,0,0
IFNA8,0,0,0,1,0,1
IFNAR1,537,110,311,488,279,554
IFNAR2,115,57,107,120,127,116
IFNAR2-IL10RB,0,0,0,0,0,0
IFNB1,0,0,0,0,0,0
IFNE,0,0,0,1,1,1
IFNG,0,0,0,1,0,0
IFNG-AS1,0,0,1,0,0,0
IFNGR1,302,51,177,310,202,269
IFNGR2,6,0,2,4,0,3
IFNGR2_1,0,0,0,0,0,0
IFNK,1,0,0,1,1,0
IFNL1,0,0,0,0,0,0
IFNL1_1,0,0,0,0,0,0
IFNL2,0,0,0,0,0,0
IFNL2_1,0,0,0,0,0,0
IFNL3,0,0,0,0,0,0
IFNL3_1,0,0,0,0,0,0
IFNL4,0,0,0,0,0,0
IFNL4_1,0,0,0,0,0,0
IFNLR1,9,1,12,9,6,51
IFNW1,0,0,0,1,0,0
